x,y,label
5.85300,-11.56629,0.00000
4.46589,3.84437,0.00000
2.19522,6.47239,0.00000
-6.99173,-8.85470,0.00000
-8.14562,2.58768,0.00000
3.45783,-5.39939,1.00000
-8.20576,0.78797,0.00000
3.87212,10.88995,1.00000
-15.36599,3.02240,1.00000
-14.75901,2.81499,1.00000
-8.35739,10.92103,1.00000
-6.68076,-10.77833,0.00000
3.47173,-5.45764,1.00000
10.74474,-5.86468,0.00000
-7.51675,-5.86472,0.00000
-8.44944,2.46427,0.00000
4.35284,11.80065,1.00000
-7.80929,-6.45321,0.00000
9.16713,-10.75999,0.00000
5.15066,-4.00621,1.00000
-5.94331,-7.25817,0.00000
2.73727,-6.73863,1.00000
8.02093,-10.41944,0.00000
-9.13064,8.91520,1.00000
-8.78342,-6.29235,0.00000
1.88346,3.60587,0.00000
11.16589,-9.44571,0.00000
-8.43665,1.84902,0.00000
0.78374,5.90854,0.00000
5.73203,-6.25496,1.00000
-0.32036,-14.28285,0.00000
13.26404,-3.03999,0.00000
4.91166,-10.02472,0.00000
-7.80544,13.05352,1.00000
-5.52505,-10.89064,0.00000
11.23557,1.08780,1.00000
-3.10536,-3.98458,1.00000
-8.81439,-6.43575,0.00000
1.01267,-12.33142,0.00000
8.78727,1.05074,1.00000
-8.96536,1.94345,0.00000
-2.34929,11.69780,1.00000
-4.06380,6.54884,0.00000
4.04502,11.44834,1.00000
7.01693,9.00898,1.00000
-8.93117,9.02397,1.00000
9.62272,-11.19642,0.00000
-6.82717,3.25017,0.00000
7.33314,-4.18903,1.00000
12.90162,-6.67588,0.00000
-9.47446,-3.95110,0.00000
-12.51195,8.86311,1.00000
-11.34577,10.49700,1.00000
3.56499,0.18991,0.00000
-10.70401,-2.47859,0.00000
-1.96918,-11.52408,0.00000
-5.92652,6.26135,0.00000
-3.51737,-11.79822,0.00000
-4.46358,7.61404,0.00000
5.43205,-10.96931,0.00000
-6.29619,6.21153,0.00000
-8.23758,-4.45178,0.00000
5.37591,8.29414,1.00000
10.72314,-8.50240,0.00000
-1.08664,-4.63525,1.00000
2.71574,12.20086,1.00000
8.06467,-5.87189,1.00000
-0.73349,-12.19073,0.00000
-4.60186,4.48691,0.00000
-15.25303,3.22485,1.00000
-7.80932,-5.10747,0.00000
6.32703,10.46467,1.00000
13.88238,-7.02001,0.00000
6.29381,10.35786,1.00000
-3.06829,12.39300,1.00000
5.15173,-5.14694,1.00000
-8.29503,10.56034,1.00000
-15.59902,3.35656,1.00000
-7.20009,-7.66817,0.00000
6.60045,-12.20776,0.00000
3.44472,3.54990,0.00000
-8.41630,4.98847,0.00000
-8.56540,0.63049,0.00000
-15.40766,2.46131,1.00000
-11.80052,5.92778,1.00000
-6.10932,5.74646,0.00000
-13.41175,8.85703,1.00000
11.84764,-6.45943,0.00000
-14.29710,4.10599,1.00000
-13.24358,6.77129,1.00000
8.77819,6.16940,1.00000
0.68018,7.33847,0.00000
-0.85698,-11.84560,0.00000
9.00040,-2.78960,1.00000
2.82354,13.91898,1.00000
-7.53694,5.03029,0.00000
-12.92004,6.12163,1.00000
10.79585,-8.88628,0.00000
-16.07417,2.88445,1.00000
-7.54040,11.37006,1.00000
-5.73647,6.83297,0.00000
-14.86334,4.90038,1.00000
14.61263,-4.32699,0.00000
-13.09640,7.99004,1.00000
8.21974,8.65529,1.00000
1.15080,-11.76372,0.00000
11.82589,-9.24584,0.00000
3.49950,-12.64567,0.00000
-11.14770,9.73361,1.00000
3.53105,12.53910,1.00000
9.69072,-10.74998,0.00000
-4.56980,-11.35959,0.00000
14.55225,-1.19455,0.00000
6.52833,7.79165,1.00000
10.54649,-11.42471,0.00000
11.80510,-8.82170,0.00000
-13.33058,8.16186,1.00000
-4.49221,-9.39087,0.00000
10.49566,6.20854,1.00000
-9.25654,0.84185,0.00000
5.57168,-13.23625,0.00000
3.00004,4.43273,0.00000
-5.46011,12.36188,1.00000
-3.31122,11.47633,1.00000
-14.26404,5.35576,1.00000
0.87141,12.39333,1.00000
9.33098,-10.39409,0.00000
-6.71701,12.54457,1.00000
-4.45241,-10.26632,0.00000
0.44291,6.36841,0.00000
-10.65378,8.26885,1.00000
-6.41389,-6.36594,0.00000
7.77731,7.81573,1.00000
9.89761,4.25007,1.00000
4.86748,-6.48463,1.00000
-5.18084,-10.61196,0.00000
6.75047,8.19104,1.00000
9.64983,2.44047,1.00000
9.93058,1.34170,1.00000
-14.19873,3.01266,1.00000
-3.11142,-12.01693,0.00000
-15.95965,2.48132,1.00000
4.80049,-11.98027,0.00000
13.45421,-4.46389,0.00000
9.05990,1.58012,1.00000
-9.42582,8.75148,1.00000
-10.87308,10.21490,1.00000
-12.29435,7.66377,1.00000
-5.44419,5.70972,0.00000
1.25692,-12.55577,0.00000
-14.56418,5.71391,1.00000
0.66047,-13.88147,0.00000
-2.84855,-12.98770,0.00000
-14.48899,0.05790,1.00000
-0.59556,10.44804,1.00000
-0.14119,12.51991,1.00000
-6.72988,3.39072,0.00000
11.27475,3.91076,1.00000
9.71402,6.57675,1.00000
-2.82552,-12.15405,0.00000
-2.87531,-9.84471,0.00000
-6.02831,5.19105,0.00000
-8.78384,9.89013,1.00000
0.35101,12.09380,1.00000
3.92607,11.52987,1.00000
-11.53269,8.28291,1.00000
-12.51409,8.34249,1.00000
1.85229,-11.97488,0.00000
5.16655,9.19741,1.00000
14.93937,-5.01562,0.00000
9.69362,-1.66448,1.00000
6.76141,-3.30322,1.00000
-9.37530,-1.13973,0.00000
9.42123,6.66759,1.00000
6.71011,9.97150,1.00000
2.96153,11.05529,1.00000
-4.71797,-12.27606,0.00000
-9.15545,2.73381,0.00000
8.34426,2.57151,1.00000
-15.48724,0.50688,1.00000
14.85142,-4.07807,0.00000
8.03480,7.28551,1.00000
-5.89597,10.34431,1.00000
8.31425,-11.97977,0.00000
9.82752,-9.33497,0.00000
-14.59928,4.77269,1.00000
-13.88160,4.95755,1.00000
-3.27467,-9.65465,0.00000
-5.81230,13.29085,1.00000
3.86459,1.73914,0.00000
-7.24355,6.19083,0.00000
3.62265,12.61205,1.00000
5.73868,9.91024,1.00000
3.15726,-8.29098,1.00000
0.96923,-13.27438,0.00000
7.89935,8.35378,1.00000
-0.05459,-7.72434,1.00000
-12.72951,4.28980,1.00000
-2.00231,11.70953,1.00000
11.12697,-6.73742,0.00000
8.47889,6.82656,1.00000
10.27032,3.80212,1.00000
-11.18472,-0.91587,0.00000
4.99423,-12.94749,0.00000
1.32926,-14.78765,0.00000
7.28447,-11.28691,0.00000
-0.89267,-3.97212,1.00000
-14.72005,-0.11135,1.00000
-0.72443,-4.93946,1.00000
1.26952,11.49430,1.00000
-7.69248,-6.44928,0.00000
-0.76187,-6.08435,1.00000
-8.76471,3.09972,0.00000
-5.81056,5.87436,0.00000
-11.50315,7.36706,1.00000
3.98641,12.44745,1.00000
15.26463,-4.95290,0.00000
-5.97443,10.57072,1.00000
-3.75986,-10.37644,0.00000
-5.98189,-11.01635,0.00000
3.89338,-12.15153,0.00000
-1.51164,13.10650,1.00000
6.15653,-3.84082,1.00000
-4.15075,-10.39149,0.00000
11.22499,-8.36635,0.00000
-15.48679,0.14537,1.00000
-3.99905,-11.25978,0.00000
5.47610,10.81938,1.00000
0.22071,6.18468,0.00000
-15.73165,-0.57359,1.00000
-6.32257,12.61920,1.00000
13.01229,-3.82975,0.00000
0.08113,13.14685,1.00000
-7.07514,12.97829,1.00000
-11.25354,10.89033,1.00000
0.21336,10.92147,1.00000
1.00509,-7.55103,1.00000
-9.21343,1.65584,0.00000
10.27313,2.64815,1.00000
-2.91683,-13.04824,0.00000
10.39496,2.09822,1.00000
-8.79328,-4.44536,0.00000
-11.76355,6.26230,1.00000
5.29904,-3.81169,1.00000
-15.18849,1.04972,1.00000
4.18425,-7.39837,1.00000
-0.49363,13.00932,1.00000
3.76446,-6.77712,1.00000
10.76419,5.66500,1.00000
-5.95784,-8.26869,0.00000
-8.57134,-6.69824,0.00000
7.95902,10.12196,1.00000
-8.77292,1.60306,0.00000
-5.55606,4.16185,0.00000
1.82252,-12.46957,0.00000
-14.14569,-1.25897,1.00000
-4.19061,-2.97700,1.00000
16.94200,-0.50887,0.00000
-3.64387,1.14198,1.00000
8.23534,-1.38219,1.00000
-14.20296,3.09301,1.00000
-2.51761,12.88127,1.00000
-8.35380,11.71604,1.00000
-8.92320,-1.99632,0.00000
3.70724,12.10567,1.00000
5.35909,-3.86518,1.00000
7.93941,-10.86861,0.00000
6.73060,8.14473,1.00000
9.80020,1.20471,1.00000
18.21929,-0.34007,0.00000
-13.21519,4.92462,1.00000
5.45416,-5.89203,1.00000
5.84312,10.46862,1.00000
-0.61466,-6.53412,1.00000
3.30913,-12.57578,0.00000
-6.44793,-7.14866,0.00000
3.52745,-11.30501,0.00000
8.08655,-11.67804,0.00000
-8.66070,-6.37142,0.00000
-14.19344,3.59438,1.00000
0.13296,13.58812,1.00000
-5.82857,13.38038,1.00000
-8.33139,-2.24211,0.00000
8.58431,0.51071,1.00000
-10.61113,9.25820,1.00000
-5.43668,-4.38880,0.00000
3.45273,-14.88334,0.00000
7.62239,-2.34910,1.00000
-11.76715,9.81723,1.00000
6.98286,-2.32694,1.00000
-12.26769,8.96103,1.00000
13.95738,-7.48653,0.00000
-12.18430,6.99243,1.00000
4.64861,-11.29885,0.00000
-9.18124,-0.15979,0.00000
6.76398,8.23909,1.00000
-9.19970,-10.69309,0.00000
-13.58557,8.33952,1.00000
-15.69186,0.61649,1.00000
-4.21274,-10.30206,0.00000
11.89923,-7.94586,0.00000
-5.66862,5.61011,0.00000
-8.96664,-0.72888,0.00000
6.80416,-13.16401,0.00000
-16.09142,0.30180,1.00000
-6.09783,-9.05188,0.00000
8.36470,-8.86004,0.00000
-11.29610,7.45641,1.00000
-6.99468,3.07867,0.00000
3.63031,2.04958,0.00000
-3.91688,13.25082,1.00000
-3.80574,-11.32142,0.00000
-15.00627,2.64887,1.00000
-1.22499,-12.41079,0.00000
-8.61135,-8.32324,0.00000
-8.05424,-1.47100,0.00000
-8.34342,-7.89426,0.00000
-0.90904,6.04630,0.00000
-10.15630,0.67650,0.00000
3.73176,10.57361,1.00000
-17.61119,3.97038,1.00000
3.67847,-12.83330,0.00000
-14.58478,7.64764,1.00000
15.74588,-2.92117,0.00000
4.81339,-10.21372,0.00000
1.76898,-12.62935,0.00000
-10.53528,9.15782,1.00000
9.24549,7.92516,1.00000
7.79032,3.85609,1.00000
12.99096,-6.71744,0.00000
8.81248,3.12501,1.00000
-13.30417,8.09192,1.00000
-11.81000,8.38625,1.00000
6.26652,-13.45346,0.00000
-8.45988,10.45507,1.00000
11.94628,2.97191,1.00000
4.65533,-4.73136,1.00000
-1.44335,7.01935,0.00000
-7.61226,-6.15673,0.00000
13.54076,-4.17538,0.00000
12.13203,-7.54388,0.00000
-11.52289,0.50639,0.00000
-10.68641,9.14894,1.00000
-1.14290,12.84212,1.00000
5.49184,10.07016,1.00000
14.06757,-0.95729,0.00000
-15.19684,2.31642,1.00000
-8.21901,-6.83637,0.00000
9.87771,4.49758,1.00000
-7.15205,6.29678,0.00000
-0.00515,11.96176,1.00000
-4.90537,12.11735,1.00000
7.52391,6.03148,1.00000
10.15832,5.09653,1.00000
1.12542,12.54449,1.00000
-13.91481,7.94187,1.00000
3.53446,-12.67937,0.00000
13.70679,-6.63394,0.00000
8.18412,5.92191,1.00000
-5.30444,-9.10751,0.00000
4.40439,0.86878,0.00000
1.13111,-11.63309,0.00000
4.78703,-6.16358,1.00000
-16.12828,0.80127,1.00000
2.94455,-5.02140,1.00000
-0.56512,7.01931,0.00000
8.18313,4.37051,1.00000
-5.09934,3.59241,0.00000
14.50385,-6.33646,0.00000
14.02296,-8.32096,0.00000
-15.36858,1.55062,1.00000
-3.70036,5.32924,0.00000
-3.10802,5.73298,0.00000
-2.25185,12.83795,1.00000
4.44006,-5.24684,1.00000
0.90297,-5.36356,1.00000
-0.39871,13.02244,1.00000
-8.39253,-6.00127,0.00000
5.48842,-5.15205,1.00000
-8.35880,10.68557,1.00000
14.63789,-2.41545,0.00000
-7.64950,-6.97748,0.00000
-2.49403,-2.58947,1.00000
8.51616,9.17053,1.00000
10.65342,-10.87615,0.00000
-10.88527,9.60177,1.00000
-5.88163,-10.06290,0.00000
5.90177,-14.06134,0.00000
13.75471,-7.69274,0.00000
11.71302,-7.65137,0.00000
12.82764,-9.21788,0.00000
-9.20140,-6.15008,0.00000
-7.38117,-6.32796,0.00000
-6.20351,13.79366,1.00000
-1.54210,-11.32188,0.00000
-4.40480,-11.68181,0.00000
0.39061,6.16879,0.00000
13.43657,1.01083,0.00000
5.71797,8.55081,1.00000
-6.47905,-1.26961,0.00000
-9.46828,-5.01010,0.00000
-11.05780,9.53446,1.00000
0.59096,-13.03478,0.00000
3.17776,12.04702,1.00000
9.76037,3.30235,1.00000
6.51540,7.29166,1.00000
6.29308,9.17145,1.00000
-14.89209,5.28256,1.00000
10.89313,1.24019,1.00000
-13.53343,7.24529,1.00000
-0.58845,-12.30264,0.00000
1.44820,-11.70572,0.00000
-3.87743,-12.81110,0.00000
-1.08094,5.50514,0.00000
0.12427,6.78104,0.00000
8.81822,-13.03559,0.00000
-15.70931,1.90681,1.00000
-8.11784,10.12934,1.00000
2.57795,5.89143,0.00000
5.45008,11.35734,1.00000
5.24859,-12.55784,0.00000
10.39478,-0.36651,1.00000
4.54136,9.21178,1.00000
-8.51638,9.27907,1.00000
-5.72827,12.00217,1.00000
2.73037,11.83945,1.00000
-5.12413,13.28770,1.00000
-9.63831,-6.14760,0.00000
7.67527,-12.18769,0.00000
-14.07428,4.06479,1.00000
9.76159,-1.96397,1.00000
4.00866,-12.40359,0.00000
7.25213,-3.04651,1.00000
-7.27937,-5.69864,0.00000
7.61024,6.18092,1.00000
2.10180,-7.06736,1.00000
-2.16670,-4.45928,1.00000
-2.24646,7.03826,0.00000
2.80383,5.89930,0.00000
-14.44514,6.01585,1.00000
15.78916,-3.69352,0.00000
6.45574,9.67674,1.00000
8.45788,5.49776,1.00000
-7.20188,9.68070,1.00000
-13.81916,8.35491,1.00000
8.72610,2.65459,1.00000
-17.10622,0.68787,1.00000
-4.84452,-12.20731,0.00000
-10.25882,-0.88166,0.00000
6.01178,-4.69400,1.00000
-8.65894,1.45914,0.00000
-7.53945,11.14129,1.00000
-6.86969,-9.38417,0.00000
13.17189,-4.40059,0.00000
7.35737,-5.64672,1.00000
13.18514,-8.08934,0.00000
4.74248,10.74834,1.00000
-8.69148,10.45503,1.00000
12.62995,-6.95315,0.00000
-14.86635,5.01872,1.00000
11.64980,-7.14468,0.00000
-0.04831,12.14026,1.00000
6.59448,-6.18332,1.00000
-0.48806,8.02701,0.00000
7.34181,-11.35864,0.00000
-15.15832,-0.40206,1.00000
6.26523,-6.50057,1.00000
9.48844,-10.30904,0.00000
-0.84260,-11.85962,0.00000
13.84426,-4.90953,0.00000
11.59582,-10.33969,0.00000
0.20966,12.89029,1.00000
6.53662,7.36818,1.00000
0.04857,-4.93430,1.00000
-4.56373,11.81261,1.00000
-12.61840,7.09630,1.00000
9.23016,-12.15473,0.00000
-8.18194,-8.17143,0.00000
-2.92712,13.33986,1.00000
9.75666,-10.18346,0.00000
1.80472,-13.01215,0.00000
10.70985,1.99470,1.00000
2.70822,11.44242,1.00000
6.85942,-4.96630,1.00000
-5.67775,7.40876,0.00000
-6.32125,12.02704,1.00000
11.79510,-6.10527,0.00000
-15.34660,-0.12414,1.00000
-9.42796,-1.30290,0.00000
-2.53070,4.63386,0.00000
-8.89734,0.29830,0.00000
9.55181,-2.67328,1.00000
9.58947,2.82613,1.00000
-7.35108,4.27520,0.00000
-10.22669,2.11214,0.00000
-7.74766,-9.23647,0.00000
5.95018,10.36402,1.00000
2.90589,-12.35983,0.00000
-2.37954,-6.46127,1.00000
-15.89957,2.78700,1.00000
-6.91105,3.72759,0.00000
6.51711,-12.00954,0.00000
-1.44437,-12.53973,0.00000
-6.75330,3.68436,0.00000
-14.43491,2.01099,1.00000
-9.51850,-0.71571,0.00000
-2.11952,-7.02032,1.00000
3.53517,11.30814,1.00000
6.93207,7.25682,1.00000
-8.57916,-3.32169,0.00000
6.07959,7.13242,1.00000
12.66488,-6.75468,0.00000
7.60441,-4.65407,1.00000
-6.78173,-10.70313,0.00000
1.92633,-12.89543,0.00000
-2.05934,-3.60563,1.00000
4.44792,8.03184,1.00000
10.46366,-1.16289,1.00000
-8.03489,-8.82699,0.00000
16.24653,-1.36318,0.00000
0.37750,-13.94626,0.00000
1.72625,-7.15785,1.00000
1.75023,8.71111,0.00000
-7.54226,4.46140,0.00000
13.33118,-5.29911,0.00000
12.98403,-4.45258,0.00000
4.74575,9.19573,1.00000
8.53724,6.27467,1.00000
8.59236,6.34605,1.00000
-0.33293,-12.67004,0.00000
-6.81392,2.73341,0.00000
-8.62172,-8.84003,0.00000
-10.67287,0.88547,0.00000
9.54346,2.29723,1.00000
6.57777,5.23631,1.00000
-4.21240,11.70622,1.00000
4.13091,11.21159,1.00000
1.42730,13.06465,1.00000
7.14013,9.22147,1.00000
8.92569,4.71038,1.00000
-7.74444,5.20369,0.00000
10.30537,-8.13314,0.00000
1.91763,-12.65250,0.00000
7.55564,-11.68423,0.00000
6.04861,8.41732,1.00000
-6.99957,-8.05974,0.00000
2.51015,-6.66309,1.00000
-4.51635,6.60636,0.00000
-12.26588,9.01934,1.00000
-10.30474,-2.22017,0.00000
-2.21366,12.43088,1.00000
-1.52564,-5.10812,1.00000
7.83627,-2.87723,1.00000
-2.77007,6.32174,0.00000
0.60736,-5.68102,1.00000
11.42117,-10.46762,0.00000
2.26726,-12.88588,0.00000
-13.81157,3.67274,1.00000
4.13232,-11.73304,0.00000
-3.13903,12.90092,1.00000
-5.30268,12.53051,1.00000
-7.81524,-1.52156,0.00000
2.53509,-6.06053,1.00000
10.89693,4.78518,1.00000
2.85121,-5.38581,1.00000
-14.56043,6.51119,1.00000
-10.79312,10.39966,1.00000
-7.72279,-7.47685,0.00000
-2.18570,-3.96974,1.00000
-16.14396,0.28048,1.00000
8.54988,4.17365,1.00000
-5.15727,-10.04442,0.00000
-4.12955,12.25609,1.00000
3.98062,9.54916,1.00000
-8.76570,1.30487,0.00000
7.96568,-4.17846,1.00000
-11.52262,7.74616,1.00000
3.69644,12.70994,1.00000
11.95586,-6.57475,0.00000
-7.79365,2.90034,0.00000
8.02691,7.83720,1.00000
-2.31143,-11.68149,0.00000
-9.88305,8.97466,1.00000
-1.91359,8.36156,0.00000
14.00521,-5.54840,0.00000
-14.09828,2.54897,1.00000
0.11716,-3.17793,1.00000
1.14439,13.18688,1.00000
7.90714,-4.12708,1.00000
-7.22973,3.60044,0.00000
5.39835,-4.64964,1.00000
9.19667,-0.77865,1.00000
-13.41098,3.94948,1.00000
0.77544,5.76623,0.00000
-8.14281,2.91490,0.00000
-6.85609,11.50083,1.00000
4.77775,-4.62249,1.00000
0.32320,-6.34016,1.00000
15.73002,-1.04611,0.00000
15.13004,-2.23071,0.00000
-7.37049,-7.84511,0.00000
-6.97918,-6.60916,0.00000
-5.36544,-10.88261,0.00000
-5.23643,-9.23332,0.00000
6.61067,-10.76003,0.00000
-4.23908,5.82765,0.00000
-2.65312,6.58894,0.00000
3.17785,-6.05602,1.00000
-6.51459,12.66979,1.00000
-1.76466,12.60791,1.00000
-3.74997,-10.88502,0.00000
-11.75050,8.64549,1.00000
-8.97194,12.02701,1.00000
-8.79756,1.05003,0.00000
-3.01670,-2.73969,1.00000
-12.99975,5.02826,1.00000
-14.57720,5.55600,1.00000
7.24724,-5.68921,1.00000
-8.12418,-5.14527,0.00000
-15.78643,1.01998,1.00000
-12.45110,7.79036,1.00000
-3.35205,7.12343,0.00000
2.07165,5.34373,0.00000
6.86172,-6.55363,1.00000
-10.57737,10.71864,1.00000
3.29406,-6.48373,1.00000
1.67003,4.84724,0.00000
4.99593,-11.98082,0.00000
6.92355,-4.39317,1.00000
-4.61256,-1.70612,1.00000
-4.95891,6.39466,0.00000
2.13880,11.78202,1.00000
10.21028,-8.34583,0.00000
-9.33600,-7.58964,0.00000
-9.12017,0.38211,0.00000
-3.60370,6.49042,0.00000
7.80414,-0.59887,1.00000
11.40990,-9.95950,0.00000
13.52589,-3.82445,0.00000
14.11875,-4.70582,0.00000
-0.66488,6.98111,0.00000
-2.35424,-13.08380,0.00000
-4.63971,-11.38681,0.00000
9.47110,0.21430,1.00000
-3.10108,-12.63895,0.00000
-14.78266,1.80844,1.00000
8.51876,8.11869,1.00000
5.13356,9.60949,1.00000
6.41114,-10.73618,0.00000
-12.23204,8.13294,1.00000
6.48384,-12.55767,0.00000
9.72385,2.76085,1.00000
0.03581,5.16462,0.00000
-1.22918,7.86677,0.00000
13.69202,-5.26871,0.00000
-8.48850,-7.22400,0.00000
-9.22441,5.36529,0.00000
2.17021,14.16565,1.00000
0.48025,13.38112,1.00000
-5.69221,-10.92436,0.00000
6.99461,-3.79034,1.00000
-15.33866,5.24870,1.00000
-8.42737,12.28470,1.00000
10.03875,1.12552,1.00000
-7.57503,8.50148,1.00000
-15.72165,1.34408,1.00000
9.61631,0.89000,1.00000
-9.90624,-3.98230,0.00000
-3.48930,-2.19999,1.00000
-1.44168,6.69278,0.00000
16.15739,-0.84286,0.00000
9.24012,-1.09498,1.00000
0.82932,11.58223,1.00000
-15.25357,1.41331,1.00000
-2.83409,12.19609,1.00000
4.74232,-4.93032,1.00000
15.47458,-2.27358,0.00000
-0.14314,11.90839,1.00000
0.57484,11.78700,1.00000
5.21119,10.90207,1.00000
-11.46398,-0.75551,0.00000
-3.61430,8.52888,0.00000
-13.96728,5.48289,1.00000
0.66684,-7.32993,1.00000
-2.93579,4.95208,0.00000
0.50360,-12.12064,0.00000
-3.25296,11.76437,1.00000
-3.82810,-11.08361,0.00000
-6.99511,12.14307,1.00000
-5.51146,12.43829,1.00000
13.94730,-5.13374,0.00000
-5.73957,-9.14407,0.00000
-5.11908,5.39501,0.00000
6.28667,7.49986,1.00000
8.52698,-9.88369,0.00000
13.65111,-3.26819,0.00000
-5.77381,5.98296,0.00000
14.86729,-3.77114,0.00000
3.48324,-5.46793,1.00000
6.14690,-11.70354,0.00000
-2.67561,-7.18318,1.00000
-14.11235,6.30889,1.00000
-7.13490,-7.96416,0.00000
6.84677,-14.29976,0.00000
-4.70297,10.23820,1.00000
12.21681,-9.97702,0.00000
-7.90577,-7.93641,0.00000
-4.04365,5.48394,0.00000
-2.86074,-10.92911,0.00000
5.53027,-5.04973,1.00000
-15.44555,6.93924,1.00000
-14.76393,4.53755,1.00000
2.31478,3.11405,0.00000
-11.29305,1.99972,0.00000
7.82424,9.14766,1.00000
1.81369,13.44075,1.00000
-11.83409,7.90602,1.00000
-7.31415,4.71436,0.00000
-14.79805,3.03715,1.00000
-4.39303,12.16881,1.00000
-4.53822,-11.70446,0.00000
2.03629,-13.87631,0.00000
-7.13249,-10.21675,0.00000
-11.37114,8.91699,1.00000
4.43749,-6.80406,1.00000
6.22097,6.41425,1.00000
4.46931,10.58436,1.00000
5.98933,-5.28171,1.00000
-7.69894,11.53089,1.00000
12.28473,-6.08113,0.00000
9.04380,-9.95929,0.00000
-0.04824,6.42946,0.00000
-11.18299,7.10199,1.00000
-7.51226,-0.10400,0.00000
-4.04797,13.91792,1.00000
-5.40615,12.87393,1.00000
1.26128,-5.60696,1.00000
2.01749,-12.07799,0.00000
16.23468,-0.28600,0.00000
0.53458,12.80986,1.00000
2.05270,11.27234,1.00000
-13.32297,5.58768,1.00000
15.98953,-5.69541,0.00000
-8.00369,0.17031,0.00000
-7.62530,2.62509,0.00000
0.51812,12.02022,1.00000
7.99882,-13.05103,0.00000
8.70598,7.19858,1.00000
6.85151,-3.28891,1.00000
-1.48019,13.94221,1.00000
2.53718,-13.97697,0.00000
7.68072,-11.91493,0.00000
8.97662,-8.58083,0.00000
-7.98090,5.39134,0.00000
8.08971,-11.04079,0.00000
-2.88084,-11.52746,0.00000
7.35386,7.76706,1.00000
8.02955,7.28401,1.00000
-5.75704,4.55092,0.00000
13.60581,-1.44120,0.00000
11.35032,-9.31865,0.00000
-11.76823,9.12565,1.00000
1.88952,11.62017,1.00000
-2.41071,-10.58155,0.00000
-9.01112,-4.91767,0.00000
4.27880,12.68128,1.00000
8.18093,-10.84455,0.00000
-1.38664,-5.73843,1.00000
-7.61140,3.18477,0.00000
7.89031,-11.79812,0.00000
4.68760,-6.03792,1.00000
15.17536,-4.35883,0.00000
-7.50492,11.04175,1.00000
-10.27975,9.71018,1.00000
5.52501,8.93110,1.00000
11.36006,-9.37238,0.00000
13.91739,-6.12086,0.00000
-6.70981,-7.98102,0.00000
6.90937,-12.26369,0.00000
4.83883,-6.56266,1.00000
10.96033,3.46588,1.00000
2.98519,-10.37055,0.00000
5.20252,-4.21743,1.00000
7.76523,6.53948,1.00000
-7.11643,11.28884,1.00000
-11.24800,7.96600,1.00000
-2.16149,-10.04555,0.00000
-1.90323,-5.73943,1.00000
0.91255,12.26098,1.00000
-12.68605,8.79740,1.00000
7.42327,-5.07713,1.00000
1.75848,5.24396,0.00000
9.14213,3.77803,1.00000
5.06999,-6.19088,1.00000
-15.47072,-0.68876,1.00000
12.72526,-10.65547,0.00000
8.24727,-3.05176,1.00000
10.06117,-9.39899,0.00000
-9.05287,-1.13750,0.00000
5.64328,-13.40815,0.00000
15.08540,0.22081,0.00000
11.27682,-1.09668,1.00000
9.22708,-9.61149,0.00000
7.05975,9.13166,1.00000
-0.99572,11.89849,1.00000
-11.04334,9.21116,1.00000
2.10171,12.95302,1.00000
-11.27802,12.31646,1.00000
-15.18733,1.64807,1.00000
8.50542,1.90767,1.00000
3.82166,-12.70528,0.00000
15.81998,1.18052,0.00000
-5.62849,4.74615,0.00000
-8.58288,1.81579,0.00000
-11.92874,6.06888,1.00000
-8.72097,-0.71847,0.00000
4.91733,-13.43635,0.00000
13.85280,-6.28903,0.00000
-6.27189,-7.57902,0.00000
-9.34464,5.51615,0.00000
-2.64123,11.45497,1.00000
8.22480,7.75871,1.00000
-5.04202,6.95669,0.00000
0.22342,-6.18924,1.00000
4.53060,-12.61531,0.00000
-15.26621,1.34695,1.00000
-5.73433,-8.80955,0.00000
-1.24213,-5.89025,1.00000
2.63120,-12.43160,0.00000
-15.19083,2.73678,1.00000
10.41571,5.79954,1.00000
-11.19705,1.27001,0.00000
-3.21202,12.23590,1.00000
0.81767,12.65921,1.00000
-14.30573,4.79098,1.00000
-9.61587,1.94521,0.00000
-11.93939,7.73687,1.00000
-7.57458,11.19358,1.00000
-6.82456,-7.97294,0.00000
-9.51352,10.04305,1.00000
7.03066,-9.82803,0.00000
10.91259,-10.10037,0.00000
-4.61189,-11.55187,0.00000
11.98041,-9.56563,0.00000
8.07260,7.08840,1.00000
-17.09206,0.80282,1.00000
-9.54393,-3.15205,0.00000
0.12630,12.74246,1.00000
-14.05779,6.77375,1.00000
-3.58901,12.04090,1.00000
0.86798,13.80723,1.00000
7.87121,5.54721,1.00000
-10.69267,9.84051,1.00000
-10.05877,-4.05381,0.00000
13.45835,-2.71196,0.00000
-13.40869,8.16965,1.00000
11.57327,-8.89758,0.00000
8.56600,-1.15116,1.00000
9.32093,-12.36036,0.00000
-13.84250,5.01864,1.00000
-14.76950,-0.11346,1.00000
-8.09596,1.01005,0.00000
-13.36127,7.63806,1.00000
-13.26519,5.02561,1.00000
-10.09156,9.45443,1.00000
8.27523,-0.25456,1.00000
7.31485,6.24391,1.00000
-0.97641,-13.09241,0.00000
8.44667,-0.83827,1.00000
2.34388,5.69644,0.00000
2.81124,11.13818,1.00000
-3.49594,-2.38943,1.00000
15.38004,-5.16113,0.00000
7.73093,-5.37431,1.00000
10.73058,-7.33351,0.00000
